gene,p_model,coef_log_constraint,p_log_constraint,coef_log_pathogenicity,p_log_pathogenicity,coef_pLoF_indicator,p_pLoF_indicator,coef_missense_indicator,p_missense_indicator,coef_constant,p_constant,filename,phenocode,description
PCDHGA10,1.1503638248231946e-08,-0.2028362227724647,0.6195689739056711,0.2327138055543413,2.4983453664672634e-10,-0.0922740208539499,0.380802468862213,0.0666298762729638,0.4418653838990085,-0.0564815951756372,0.4785395605712264,25365.unified.tsv.gz,25365,Mean ICVF in retrolenticular part of internal capsule on FA skeleton (left)
HMHB1,1.8404676318565756e-14,-25.735419467253784,1.394209406921153e-14,1.546449245925029,1.4277327277072025e-14,0.0,,1.204700651433385,1.8635124665604983e-14,0.3937270243981639,1.9062709986854227e-14,22407.unified.tsv.gz,22407,Visceral adipose tissue volume (VAT)
MPC1,3.6711855965675823e-26,131.616916090716,1.3044708513571577e-25,4.447632983534871,1.3522975150691918e-26,0.0,,0.9597456838790954,1.4952427539055883e-26,-3.5928847507941715,2.5413482827150074e-26,22407.unified.tsv.gz,22407,Visceral adipose tissue volume (VAT)
LOC101929680,6.328922170831935e-14,91.92281609004488,4.054209595741512e-14,-1.1961059154448386,5.177109120015391e-14,0.0,,0.0,,-0.8832807546535205,7.30725976304704e-14,acetoacetate.unified.tsv.gz,acetoacetate,Acetoacetate
PCDHGA1,7.719745941174453e-09,-1.1154910548427663,0.3583518456033527,0.0677073472727111,1.720294458424903e-07,-0.2393047678721668,0.0240409267062058,0.0456633815459816,0.0006770839386004,-0.0408228751847217,0.0063160865869885,acetoacetate.unified.tsv.gz,acetoacetate,Acetoacetate
ARHGEF1,9.768055799797424e-07,0.396886512491982,1.3091366516964016e-05,0.0272665814131877,0.1694272174124544,0.041637304150172,0.6290887845854167,0.0484834591878196,0.0015866424908561,-0.0409426330426226,0.0093959368993684,appendicularFFMI_custom.unified.tsv.gz,appendicularFFMI_custom,Appendicular fat free mass index
MC4R,2.345451710086205e-17,0.7480491028492837,0.3673955302529188,0.1409165697978508,2.6574562789943948e-14,0.3825301602258717,3.00032099128154e-06,0.0535284120061797,0.1184698960512662,-0.1138756206868909,0.0015967794466001,appendicularFFMI_custom.unified.tsv.gz,appendicularFFMI_custom,Appendicular fat free mass index
PCDHGA1,1.2469983877956393e-10,0.0412769714468785,0.7412028806991608,-0.0279953116657891,6.304983014135687e-12,-0.0539840070367743,0.2431445064878214,-0.0207189521642203,0.0001127096913901,0.0275830286082669,2.868166882762921e-07,appendicularFFMI_custom.unified.tsv.gz,appendicularFFMI_custom,Appendicular fat free mass index
PCDHGA10,1.129075568994312e-08,-0.3085465946163117,0.4299286284593653,0.1773981526294872,2.9326486433701736e-10,0.062849699854328,0.4513752882248033,0.1237386128140928,0.0725697875260775,-0.1577419920100516,0.0137689265054275,22677.unified.tsv.gz,22677,Mean carotid IMT (intima-medial thickness) at 210 degrees 
PCDHGA1,5.5861797652126866e-11,-3.98919682639965,0.2339179501588582,0.1955918607927115,3.471233988922448e-09,0.3866314335093261,0.1356784978955079,0.0758502667107684,0.0160369723221939,-0.0640113700956267,0.0821711049481962,25654.unified.tsv.gz,25654,Weighted-mean ICVF in tract cingulate gyrus part of cingulum (left)
PCDHGA10,6.601839032373036e-26,-0.368243373839603,0.3499109978156948,0.4558258080117762,4.4179066096497165e-28,-0.0534844187783763,0.5968568696839003,0.1458955382234363,0.0812711501679383,-0.2085005245878931,0.007206101806443,25654.unified.tsv.gz,25654,Weighted-mean ICVF in tract cingulate gyrus part of cingulum (left)
UGT1A1,4.306886428844871e-12,-4.025334237924223,2.1307941570306788e-11,-0.1119011344069843,5.830665499061186e-05,0.9545258507778048,0.2505645812325854,0.0022467841477014,0.9781928784368285,0.1516204939264465,0.0494627356157439,25654.unified.tsv.gz,25654,Weighted-mean ICVF in tract cingulate gyrus part of cingulum (left)
PCDHGA10,1.9119342209395945e-12,-0.2672149886134043,0.5044337221844891,0.2852891997200254,2.045835197714432e-14,-0.1331949244876453,0.1975934159228812,-0.0095082499949778,0.9107500063612712,-0.0266029524319817,0.7332347436067219,25670.unified.tsv.gz,25670,Weighted-mean ICVF in tract posterior thalamic radiation (right)
AC068234.1,8.907993696636715e-07,0.0530806266270767,0.8229944723126206,0.0885561174931701,2.956258028452949e-05,0.0,,0.1173626025476016,0.0002198660874806,-0.0778199703884439,0.0024294476002636,30100.unified.tsv.gz,30100,Mean platelet (thrombocyte) volume
ACER2,9.74046100267933e-07,-0.3552878654895462,0.2214933222416267,0.1268085752694973,3.1516138893293424e-07,0.2815856880443936,0.0069340404140252,0.0760298483669459,0.000104967626654,-0.0777228627141508,0.0001773576986557,30100.unified.tsv.gz,30100,Mean platelet (thrombocyte) volume
ADIPOR1,6.883768923846457e-08,-0.3480242537804051,0.3288775660135842,-0.1634812299363522,3.2005501466641944e-08,-0.1206461850468398,0.5307988528210914,-0.1263084892125769,0.0188122784077761,0.1481650233350273,0.0010517058725272,30100.unified.tsv.gz,30100,Mean platelet (thrombocyte) volume
APLF,4.287839493787861e-12,1.0656741279063695,3.9068309669605245e-05,0.0183394206997027,0.3164475141792651,0.0826642023664569,3.025001739903873e-10,-0.0009064160405933,0.9430032816200018,-0.0733335358347036,4.036989458435301e-06,30100.unified.tsv.gz,30100,Mean platelet (thrombocyte) volume
ARHGAP10,5.373756022454273e-15,0.6533425618469196,0.1404864056633302,0.0715504251410199,4.816741707493755e-10,0.350133964158121,3.2775797137243875e-08,0.0327320348914673,0.1066899353211989,-0.0396578857998958,0.0104865485205651,30100.unified.tsv.gz,30100,Mean platelet (thrombocyte) volume
C6orf15,9.918356191771363e-08,-1.1473291508370695,0.0019318211514255,0.0882651964618992,3.9104880049497766e-08,0.0827000727520961,0.4796512402969066,0.0366464556620179,0.1628922631729544,-0.0466040069543741,0.0997038993155074,30100.unified.tsv.gz,30100,Mean platelet (thrombocyte) volume
CABLES1,2.010375605134965e-09,0.3740102298554781,0.2349792857063369,-0.0537081848090173,8.614289364630978e-06,-0.1827755648660681,0.0897848229873153,0.0457353345551058,0.000336199918997,0.0205297446112083,0.1461541706550261,30100.unified.tsv.gz,30100,Mean platelet (thrombocyte) volume
CCDC66,5.767757869641573e-14,-0.7963542875781504,2.0019605041913044e-05,0.0869084840098261,0.0186445738828078,0.0416575423415462,0.0018648358501676,0.1013578753485057,1.5867860053632796e-05,-0.112708071448117,3.6837840919558894e-05,30100.unified.tsv.gz,30100,Mean platelet (thrombocyte) volume
CKAP2L,2.2584788249978903e-16,0.7292186404882333,0.1153536690631611,-0.2858401906978944,7.451054299435215e-11,-0.526022444767608,9.943354026054664e-10,-0.239806196881773,7.173483773198581e-10,0.1855997120385634,1.950880563217082e-05,30100.unified.tsv.gz,30100,Mean platelet (thrombocyte) volume
DENND2C,1.5132581625928784e-40,-0.1823222714972442,0.4436084294360778,0.0772194508293635,5.709914828101577e-40,0.1390646275109575,0.0190709874442215,0.0537617895414543,4.964778192806367e-15,-0.0534029012746973,8.97735271965185e-13,30100.unified.tsv.gz,30100,Mean platelet (thrombocyte) volume
DOCK8,3.5725546083318274e-13,-0.4375451128866939,0.0028383374416326,-0.0577357754957001,1.892386461713965e-09,-0.2609025691570488,0.0001429720088191,-0.0257772092111549,0.0013952209328057,0.0256486046263401,0.0036072557420101,30100.unified.tsv.gz,30100,Mean platelet (thrombocyte) volume
DOK2,1.3976497478657718e-16,-0.0467422232265427,0.8079349531319321,0.0396081613584448,9.493201405797537e-19,-0.0433712895201631,0.5747646822231521,-0.0094338738849828,0.5485748186188864,-0.0141136505953941,0.3511430241510174,30100.unified.tsv.gz,30100,Mean platelet (thrombocyte) volume
ELOVL7,1.5044783118480403e-16,0.3948409851147224,0.4869830903168057,0.1195013075835094,1.05061966168299e-11,0.3966720756650946,1.696158963377632e-09,0.0455376288125678,0.402265340119458,-0.1194035428628176,0.0153486877399049,30100.unified.tsv.gz,30100,Mean platelet (thrombocyte) volume
EXOC3L4,1.477819792555351e-26,0.3968194432929802,0.1009227172355051,-0.2456059306133625,2.623734257593159e-09,-0.561356579222821,9.96985599656555e-21,-0.2666564120830531,9.555301881300175e-17,0.2264629413737998,5.187386493021091e-10,30100.unified.tsv.gz,30100,Mean platelet (thrombocyte) volume
GFI1B,3.0493611260920103e-17,-0.4882028811186045,0.1881945200549996,0.2221740858559674,1.2757945064654922e-12,0.5212098775329993,0.1609205847171038,0.3288466537765997,2.6335216856201282e-11,-0.1386128220079956,0.0009214771976345,30100.unified.tsv.gz,30100,Mean platelet (thrombocyte) volume
GP1BA,4.485708528906087e-66,-0.1831731700679708,0.2724857908080281,0.4122458384667659,3.6320982155815754e-13,0.8459205482227997,1.4357418475540902e-61,0.2496488279151373,3.598281816945427e-15,-0.2882001556184027,2.431385768439314e-12,30100.unified.tsv.gz,30100,Mean platelet (thrombocyte) volume
GP1BB,4.1400614165714008e-19,0.3978337598275531,0.467293805657954,0.5094669056173806,5.569330730526075e-09,2.314768411895181,7.984836350003547e-16,0.2167220108801597,2.685967700178484e-06,-0.3713947952354673,4.07565821106988e-07,30100.unified.tsv.gz,30100,Mean platelet (thrombocyte) volume
GP9,6.607799041780319e-33,0.5846057326261557,0.7855011770545071,0.962798839837808,1.2593812900962287e-31,1.15960436542813,0.0139290595109889,0.6754867582038675,7.355532839394833e-22,-0.7375886544693944,6.996837393149553e-16,30100.unified.tsv.gz,30100,Mean platelet (thrombocyte) volume
HLA-B,5.7722621576127884e-08,1.786678193367456,1.6172228086911692e-06,-0.2169173615130659,0.0056108433118447,-0.0207929501375032,0.1425847590433765,-0.1164602964785923,0.0102017443902124,0.1071479820456702,0.0611102359540369,30100.unified.tsv.gz,30100,Mean platelet (thrombocyte) volume
IQGAP2,4.850656306957176e-90,-1.1710988079408846,0.0003019981661362,0.1334120422072297,1.079070542825964e-33,0.9762660804561728,1.5133857341739495e-64,0.1599561596052237,7.464968660355805e-17,-0.088989420673215,2.942124768925339e-06,30100.unified.tsv.gz,30100,Mean platelet (thrombocyte) volume
JMJD1C,6.871903241537041e-20,0.1612271942586803,0.2634090971682956,0.0411133901648542,0.0007383059335389,-0.1974876742569755,0.3124861452869252,0.1216232681292856,2.0599272741944014e-21,-0.0934730225777076,1.4384749170829353e-11,30100.unified.tsv.gz,30100,Mean platelet (thrombocyte) volume
KIAA1109,3.9237612896200913e-23,-0.0365078453674598,0.6780956226118696,-0.0252778068357025,2.61706226718071e-07,-0.3684392735000853,1.5250627005954376e-18,-0.0289684034375452,1.0860482684356676e-06,0.0203715122675985,0.0003930458930823,30100.unified.tsv.gz,30100,Mean platelet (thrombocyte) volume
MOB3C,6.651228649406387e-07,-3.193708601813809,0.0165580072760656,-0.0978656417452219,7.977766890222981e-07,-0.1035128260429377,0.3485518768118156,-0.13725914313484,0.0139911399347402,0.1280050657145433,0.0277507618998179,30100.unified.tsv.gz,30100,Mean platelet (thrombocyte) volume
MYO9B,3.5166676265996214e-17,0.2134693518580801,0.1134507683266348,0.1056392993881425,1.2549717761485576e-15,0.4181704627896382,0.0002581763603109,0.0717896266268747,2.6975156229295825e-13,-0.0733681646156465,7.361047868359913e-12,30100.unified.tsv.gz,30100,Mean platelet (thrombocyte) volume
P2RX4,1.6481072033251048e-11,-0.0712091019817606,0.7713028346732984,0.0884986870221969,2.1543282282042352e-05,-0.0233419892581566,0.8306494900938128,0.0896950753424305,1.0153295657677612e-08,-0.1247581251944498,2.5705273073175656e-10,30100.unified.tsv.gz,30100,Mean platelet (thrombocyte) volume
PCDH12,3.797085391181651e-07,0.1708624419712388,0.2593190064976025,0.0532563990124562,0.0002430708573174,0.2019524558300589,1.0825377148874162e-05,0.0467781050953933,0.000342292159873,-0.0374276047564622,0.0073326172936322,30100.unified.tsv.gz,30100,Mean platelet (thrombocyte) volume
PLEK,1.3335940630197704e-10,-3.835746266960169,7.091878544750886e-12,-0.0145241606184646,0.7045086990392582,-0.0364680366381291,0.8189494748862822,-0.1596428470988123,0.0114286028501619,0.208916751396255,0.0021127203613265,30100.unified.tsv.gz,30100,Mean platelet (thrombocyte) volume
PVR,6.59987920542464e-07,1.5639541109101878,0.0003289693646809,-0.2611255581199494,1.5968798137285268e-07,-0.0807458955815023,0.3869865897140431,-0.1462131941410429,0.0021938572178845,0.1525683203258868,0.0026035775027108,30100.unified.tsv.gz,30100,Mean platelet (thrombocyte) volume
RHOF,2.4253352804654445e-17,5.543378089955707,0.2176491314189692,0.2423771942585527,4.340445104476198e-16,0.6262917813294616,0.0005235541324204,0.0853267408160412,0.2797311429452996,-0.2427777826101411,0.0114243675285386,30100.unified.tsv.gz,30100,Mean platelet (thrombocyte) volume
SETD1B,9.329885898109108e-12,-0.6825441250036016,9.689826196545097e-05,0.0401442193602624,0.0110385151075141,0.2150278497744883,0.6612579536269376,-0.0295205806584084,0.0204218367330853,-0.0421142506038742,0.0021007767758078,30100.unified.tsv.gz,30100,Mean platelet (thrombocyte) volume
SLFN14,7.046301226587849e-12,0.3259184764101483,0.0016068988024967,-0.1763898333188642,5.783546446573088e-06,-0.327450940845715,4.046918278978401e-06,-0.1894118269635362,3.779421407945429e-06,0.1390974616554012,0.0016100488467437,30100.unified.tsv.gz,30100,Mean platelet (thrombocyte) volume
SNX8,2.6183662723579655e-12,-0.3788594905353837,0.3188337491348162,0.1088303821911593,1.0912794697536084e-11,0.2001654343974438,0.2623278797556314,0.0660383287082384,1.7228631496723265e-07,-0.057450761467755,0.0033453200809404,30100.unified.tsv.gz,30100,Mean platelet (thrombocyte) volume
SVEP1,5.807284966710764e-17,-0.0315771374901068,0.6299417163242269,0.0267572245789262,3.41166322216716e-09,-0.4020376506861148,6.566257246647171e-10,0.022670362295045,1.751063724603003e-06,-0.0223723711432635,8.255470263897632e-06,30100.unified.tsv.gz,30100,Mean platelet (thrombocyte) volume
TNFRSF13B,3.3637335836352703e-15,0.1918502552403662,0.7989781947507573,-0.0501484037622062,1.074015084931059e-13,-0.0880947062545457,0.1004571420739053,-0.0409341877341987,4.6249473161873015e-05,0.0456726616647469,7.47143713110998e-05,30100.unified.tsv.gz,30100,Mean platelet (thrombocyte) volume
TRIM40,1.1065889612300666e-14,-0.310117884020853,0.1963988073415894,-0.2313378563910398,1.544584002311644e-14,0.0032519066238275,0.880179380056333,-0.1306558069530896,3.1646566763752885e-14,0.1630725085946131,4.1967861156786726e-11,30100.unified.tsv.gz,30100,Mean platelet (thrombocyte) volume
TUBB1,8.595890921728961e-77,0.7195418288733401,0.3538292053348086,0.2850676595841064,3.3204629351801617e-70,1.0237458786757878,2.7877217812416386e-18,0.0776207870160265,1.7152673452076272e-05,-0.2071472540437418,2.3376918391489644e-22,30100.unified.tsv.gz,30100,Mean platelet (thrombocyte) volume
UGT1A1,5.153209730069916e-07,-1.2517237723996666,0.0006271084110893,-0.0283419833461151,0.0011028241925886,0.0377570183234642,0.6859760859594859,-0.0619077805594905,0.006114078697646,0.0548655492279433,0.0122007302290772,30100.unified.tsv.gz,30100,Mean platelet (thrombocyte) volume
ACTR3C,3.064059028932041e-07,1.023423192197061,2.777702048278565e-07,-0.0115084487652953,0.0096323076080885,0.0050311935717987,0.7241485005495895,-0.0078505104501473,0.5670610631540947,0.0022800410442462,0.8695793327819282,20512.unified.tsv.gz,20512,Recent feelings of foreboding
C11orf54,2.0927933659600293e-09,3.6475035223921015,6.503972258161651e-11,-0.0338247045744649,0.4689815595034039,0.0053778583675178,0.9220665578089688,0.0588465854353218,0.2090942925057231,-0.0700801944410979,0.1575864769955449,20512.unified.tsv.gz,20512,Recent feelings of foreboding
C1orf43,6.28832255069796e-08,2.17892586698856,2.0419288164267273e-09,-0.0214493665308645,0.5306392964923874,0.1534260595956627,0.1661593195285014,0.062780201163716,0.3460403166117654,-0.0728480123414629,0.2809474188401564,20512.unified.tsv.gz,20512,Recent feelings of foreboding
CYTH2,1.885921318295381e-08,4.120495632730839,1.207615470226236e-05,-0.004619744585983,0.7818438785272819,0.4957057626008773,0.0041096410950345,-0.0511578218092745,0.0160110737622166,-0.0370086571965823,0.0201774758037073,20512.unified.tsv.gz,20512,Recent feelings of foreboding
HNF4A,5.097130360004595e-13,-0.502672618325724,0.0008962880309898,-0.0082778609759286,0.6734077422087654,1.947414461983336,2.6930274248844886e-15,-0.0146597560063538,0.5989399520332419,-0.0063678490920278,0.6937976126150256,20512.unified.tsv.gz,20512,Recent feelings of foreboding
LOC101929680,1.3688699943643338e-15,0.0083942701561051,1.3749938439278457e-15,0.2746870222637066,1.368865592232499e-15,0.0,,0.0,,-0.3333478877546968,1.3973741798486916e-15,20512.unified.tsv.gz,20512,Recent feelings of foreboding
LRCOL1,4.1098281753676287e-08,1.303523313270581,4.410026123561385e-08,-0.0407358102832828,0.0976790706620938,0.005468319911027,0.8913593117511646,-0.0547654527300258,0.0130809083646103,0.0356412596979091,0.1178216637557512,20512.unified.tsv.gz,20512,Recent feelings of foreboding
OAS2,9.16059176173974e-07,-2.741405640338087,0.0066946865661384,0.2787915355836482,1.2280293154951046e-07,0.0934159848371063,0.3680066552846853,0.1245620739424022,1.2810422048092696e-05,-0.1644461797236911,5.36196975484169e-06,20512.unified.tsv.gz,20512,Recent feelings of foreboding
PPARG,8.038253067063052e-07,1.3394562894240905,1.7675913644594135e-08,-0.0336321603687075,0.1236990632996719,0.0474860356001685,0.7684051783499977,0.014159105573401,0.6202077770910998,-0.0191892806766142,0.2906371952592836,20512.unified.tsv.gz,20512,Recent feelings of foreboding
SERAC1,4.861102556101763e-07,0.9505647811889524,9.422933001124689e-09,-0.0074563670433987,0.7090265616272049,-0.1036817858692797,0.1625773057551983,-0.0102976186518399,0.7442773455104996,-0.0149840566117954,0.6532629034257791,20512.unified.tsv.gz,20512,Recent feelings of foreboding
SNAPC5,8.923234669073909e-07,16.15783260437372,1.808334108919673e-08,0.0977543450896187,1.0084522078658874e-05,-0.5215014273554638,0.0132162220062049,-0.1792605761547397,0.0046759786417372,-0.2538757337747053,9.619630690552394e-05,20512.unified.tsv.gz,20512,Recent feelings of foreboding
SPEM2,7.980582115199071e-07,3.010185718167568,8.477205962727062e-08,0.0877757797131528,0.0245366595623488,-0.0342549830646226,0.5642542592202333,0.0484941087819223,0.0514951021561926,-0.0882999816392532,0.0019586689108145,20512.unified.tsv.gz,20512,Recent feelings of foreboding
UGT1A1,1.1163037284545417e-13,0.7055827281578088,0.0004765440681892,0.0458436006197041,1.6733485203593423e-11,-0.0842167703653509,0.3350009127594544,-0.0517332008785493,0.0038177921473355,0.0016397667208267,0.9230535629474688,20512.unified.tsv.gz,20512,Recent feelings of foreboding
ULBP1,9.558467289522767e-07,2.208151428186376,2.312913724239684e-08,-0.0834509235179008,0.2412231924162018,-0.0084489708183418,0.8991480519446122,0.0065979490941047,0.880609281651088,0.010951511038821,0.8286152460312914,20512.unified.tsv.gz,20512,Recent feelings of foreboding
PCDHGA1,3.176730722361615e-08,9.733205700257528,0.0009158196005612,0.0458262150074862,0.1022660361881309,0.0434000429787042,0.8385535935576814,-0.0065222264441148,0.8037159131592764,-0.0820540845582452,0.0088788645803353,25875.unified.tsv.gz,25875,Volume of grey matter in Supracalcarine Cortex (right)
PCDHGA10,2.1722164515541386e-08,0.8507351315120487,0.0508373949410975,-0.236511260617785,1.0277646557728964e-09,0.0205770501270953,0.8515828570854618,-0.0651654065151868,0.4733456770061428,0.0748301760807429,0.3715325938269578,25278.unified.tsv.gz,25278,Mean L2 in sagittal stratum on FA skeleton (right)
IGF1R,1.9221715579141136e-08,0.152700007720382,0.4230149377971595,-0.1282619395307119,1.3856353959046946e-07,-0.5374143632553278,0.0011571980531127,-0.0784695717800698,8.038538475186136e-06,0.0934264804141855,8.751025097140469e-08,WBfatfreemass_male_custom.unified.tsv.gz,WBfatfreemass_male_custom,Whole body fat free mass male
LOC101929680,6.843322331579018e-15,-0.0121152704834651,6.533469300721515e-15,-0.3462911129421889,6.843591819879342e-15,0.0,,0.0,,0.5079545260738259,5.779121425426981e-15,WBfatfreemass_male_custom.unified.tsv.gz,WBfatfreemass_male_custom,Whole body fat free mass male
MC4R,2.8202142817688777e-08,-0.2867592619470636,0.7842540967919627,0.1699936691409549,3.6627977497721653e-08,0.4317363282660958,0.0025378620807792,0.0747835964028129,0.2445884549396549,-0.1486895621152423,0.0239377209426487,WBfatfreemass_male_custom.unified.tsv.gz,WBfatfreemass_male_custom,Whole body fat free mass male
PAPPA,7.966195833007411e-07,-0.16549606239738,0.6708845758966815,-0.1096513430330998,8.029107810972586e-05,-0.8238118237635064,4.695725137054198e-05,-0.0697875664325727,0.0004311815680217,0.0822642429374623,0.0004761291688919,WBfatfreemass_male_custom.unified.tsv.gz,WBfatfreemass_male_custom,Whole body fat free mass male
PIEZO1,1.531997783860027e-07,0.1481478239371036,0.6985784684456031,-0.0181717967108089,9.352511185759568e-05,-0.1477435438072214,0.0003674639899538,-0.0231490599212696,0.0001603264822258,0.0090393805419167,0.1667215974953083,WBfatfreemass_male_custom.unified.tsv.gz,WBfatfreemass_male_custom,Whole body fat free mass male
PTPN11,2.1476500501432206e-08,0.2272751513780348,0.9003053400497647,-0.2249651760113978,1.6763394363392595e-09,0.0070454912426149,0.9895207880415756,-0.1600231918219862,0.0095133866152234,0.1428977357137923,0.0348603986105597,WBfatfreemass_male_custom.unified.tsv.gz,WBfatfreemass_male_custom,Whole body fat free mass male
SCUBE3,1.0846357535271362e-11,-0.2544940432138574,0.315449673690204,-0.1259609961331975,9.260517238111479e-11,-0.5889934712992988,0.0001407315103365,-0.0697432649825063,0.0001418441091121,0.0858360657162433,6.635174721918709e-07,WBfatfreemass_male_custom.unified.tsv.gz,WBfatfreemass_male_custom,Whole body fat free mass male
STC2,1.102376116381928e-09,-0.0862594313450399,0.8175954247835979,0.2010368114329564,3.548255685663918e-09,-1.0217299516421556,0.0147978414602526,0.0286929812895492,0.3526741327166353,-0.1109344599939555,1.287965759686034e-05,WBfatfreemass_male_custom.unified.tsv.gz,WBfatfreemass_male_custom,Whole body fat free mass male
UGT1A1,1.6359430995889959e-09,9.14911770261342,4.091067509990222e-11,-0.0131309216701883,0.1727511202221727,0.0812960416689091,0.4624479943959682,0.0290986813639098,0.2757658992749052,-0.110773058058557,0.0001261554244824,WBfatfreemass_male_custom.unified.tsv.gz,WBfatfreemass_male_custom,Whole body fat free mass male
ZFAT,4.1992393847006626e-17,0.0240995743504244,0.909633134116284,0.1769562708658711,4.0309027560830026e-14,0.4530910318008097,0.0001860161191513,0.1441931850908865,1.472565313100016e-13,-0.1333322411772126,4.9154804353512987e-11,WBfatfreemass_male_custom.unified.tsv.gz,WBfatfreemass_male_custom,Whole body fat free mass male
OAZ3,2.121145610547319e-07,-1.518435363869328,0.8782280149181877,-0.9086770905478688,3.3665429984795514e-09,-0.0553127121501596,0.9033561441575448,0.2836030874515087,0.1677643231639755,0.5223902017038133,0.0241949870814493,25551.unified.tsv.gz,25551,Weighted-mean MO in tract corticospinal tract (right)
CDK6,9.07823400261786e-07,0.3352605057385345,0.4665966683499756,-0.1258701810813443,1.6663661108060405e-05,-0.538806021197191,0.3811739313581431,-0.0982627771241648,1.3993780679311646e-08,0.1136612538610978,4.090264546890303e-07,WBFFMadjBMI_custom.unified.tsv.gz,WBFFMadjBMI_custom,Whole body fat free mass adjusted for body mass index (WBFFMadjBMI)
COL27A1,5.234442201063272e-12,0.07464515337658,0.3117947736304874,-0.0555431899392856,6.758676736448365e-10,-0.2001627998666253,4.362881024996605e-05,-0.0396074379383591,5.935877425377201e-10,0.0364833347127395,2.734693020547773e-07,WBFFMadjBMI_custom.unified.tsv.gz,WBFFMadjBMI_custom,Whole body fat free mass adjusted for body mass index (WBFFMadjBMI)
CPD,3.0089838740441456e-08,-0.2185783505474519,0.0273249143283292,-0.032781341400803,8.576418819256327e-08,-0.1256181958513384,0.0297406243045273,-0.0173845334564075,0.030399173238318,0.0251711802414633,0.0007061806370762,WBFFMadjBMI_custom.unified.tsv.gz,WBFFMadjBMI_custom,Whole body fat free mass adjusted for body mass index (WBFFMadjBMI)
CPNE1,2.7030655135855364e-08,-0.9520130478621712,1.3725194538158527e-06,-0.0267596046564628,0.0296473608867892,-0.0571329923686631,0.0011457873847695,-0.0322562525737762,0.0002809833342838,0.0806447322684466,1.7054411147622604e-14,WBFFMadjBMI_custom.unified.tsv.gz,WBFFMadjBMI_custom,Whole body fat free mass adjusted for body mass index (WBFFMadjBMI)
CRISPLD2,2.848976112676855e-10,0.0544303476838593,0.7101991954111293,-0.0238477584573445,1.1185369992326329e-10,-0.1062449106999358,0.0021842527367908,-0.0028631159791514,0.7886889753336214,0.0056344388446193,0.584552716571763,WBFFMadjBMI_custom.unified.tsv.gz,WBFFMadjBMI_custom,Whole body fat free mass adjusted for body mass index (WBFFMadjBMI)
DTL,1.0545066223601712e-10,-0.0571259875335541,0.7044123425653037,-0.0568952039817429,1.7447470322711424e-07,-0.2766506458568734,5.894954554394369e-07,-0.0408823326697369,4.1488795887296484e-07,0.0431812877312233,2.5045817005248572e-05,WBFFMadjBMI_custom.unified.tsv.gz,WBFFMadjBMI_custom,Whole body fat free mass adjusted for body mass index (WBFFMadjBMI)
FGFRL1,6.166122414000913e-09,-0.135670867107501,0.370289183741329,0.0379341823219432,0.0001827855086157,0.0179264470479981,0.2996545870642955,-0.0086140189451318,0.1982837416427977,-0.0164838164444332,0.0397600968268711,WBFFMadjBMI_custom.unified.tsv.gz,WBFFMadjBMI_custom,Whole body fat free mass adjusted for body mass index (WBFFMadjBMI)
HTRA1,2.2800675101747694e-10,0.4680440232553201,0.2945927526058141,-0.0484989971180233,8.243609349384609e-06,-0.1005710923821551,0.0063500526665349,-0.078322130873943,6.002193304320435e-09,0.0536295315556011,2.3174226131170967e-05,WBFFMadjBMI_custom.unified.tsv.gz,WBFFMadjBMI_custom,Whole body fat free mass adjusted for body mass index (WBFFMadjBMI)
IGF1R,3.373111702522171e-17,-0.0294554788623644,0.7105317613391283,-0.0722347844346212,1.225154628097945e-13,-0.3719093766642634,1.737984601141884e-07,-0.0404941424126844,7.241003789560747e-09,0.0551993341127802,3.204489989779808e-14,WBFFMadjBMI_custom.unified.tsv.gz,WBFFMadjBMI_custom,Whole body fat free mass adjusted for body mass index (WBFFMadjBMI)
IGF2BP2,6.530584854882062e-14,-0.1247083658191956,0.1511716719570132,-0.0778123394473122,3.354666309158104e-09,-0.6187302658529227,3.1121455977782343e-08,-0.0432034746319006,0.0333967941935204,0.0631410343176681,0.0001430070028088,WBFFMadjBMI_custom.unified.tsv.gz,WBFFMadjBMI_custom,Whole body fat free mass adjusted for body mass index (WBFFMadjBMI)
IGFALS,4.445103186130562e-13,0.3070220189523399,0.3013581664414514,-0.0640461566019616,1.777713210465715e-08,-0.1391290460543894,0.0001689700487287,-0.0793042882491452,5.02724223229788e-13,0.0616475201407448,1.4385467461685674e-07,WBFFMadjBMI_custom.unified.tsv.gz,WBFFMadjBMI_custom,Whole body fat free mass adjusted for body mass index (WBFFMadjBMI)
INPPL1,2.227307204878154e-11,0.0050025393566955,0.9692881482533406,0.0203837667851478,0.0003165902635519,0.2227733995119619,7.067054048408167e-11,0.0120148482108435,0.0332509476997585,-0.0330496174490299,1.1942573335092364e-08,WBFFMadjBMI_custom.unified.tsv.gz,WBFFMadjBMI_custom,Whole body fat free mass adjusted for body mass index (WBFFMadjBMI)
LAMB2,1.870782592452179e-09,0.0380629314703314,0.5498251367298299,0.0343063687586877,4.867041374000805e-08,0.0468203265144488,0.1007111607207825,0.0264987907480855,8.147855101738245e-11,-0.0288330252998997,1.9312197266935814e-08,WBFFMadjBMI_custom.unified.tsv.gz,WBFFMadjBMI_custom,Whole body fat free mass adjusted for body mass index (WBFFMadjBMI)
